k (h/Mpc),x,omega_b,omega_m,T(k),log10(T(k))
0.09859802605238348,0.8175624050778065,0.022733333333333335,0.14333333333333334,0.13153993170400027,-0.8809423879639415
0.10206074116368936,0.8462748023523163,0.022733333333333335,0.14333333333333334,0.125641365449228,-0.9008673524085005
0.10561118402647092,0.8757146270851651,0.022733333333333335,0.14333333333333334,0.12043871412990666,-0.9192338899017817
0.10925608068365981,0.9059376507766153,0.022733333333333335,0.14333333333333334,0.11590481224172305,-0.9358985322276077
0.11300194689633733,0.9369979012963293,0.022733333333333335,0.14333333333333334,0.11194734355939671,-0.9509862074997203
0.11685514798161632,0.9689481590515449,0.022733333333333335,0.14333333333333334,0.10842472267345991,-0.9648716800073313
0.12082194372324903,1.0018403293801743,0.022733333333333335,0.14333333333333334,0.10515669766826508,-0.978163060897447
0.12490852212929474,1.0357257224651304,0.022733333333333335,0.14333333333333334,0.10194967948929834,-0.991614135224222
0.12912102481290424,1.0706552637885922,0.022733333333333335,0.14333333333333334,0.09862294455807964,-1.0060220350006328
0.13346556610943766,1.1066796526487368,0.022733333333333335,0.14333333333333334,0.09504082394552606,-1.0220898072803455
0.13794824760154661,1.1438494825998888,0.022733333333333335,0.14333333333333334,0.09114446319127474,-1.0402697085615258
0.14257516943048076,1.1822153352444507,0.022733333333333335,0.14333333333333334,0.08697002766834976,-1.0606303917603441
0.1473524395787209,1.221827857203324,0.022733333333333335,0.14333333333333334,0.08263339113796397,-1.082844424149219
0.15228618218373213,1.262737829052505,0.022733333333333335,0.14333333333333334,0.07831743020459231,-1.1061415712850409
0.15738254586282754,1.3049962343518038,0.022733333333333335,0.14333333333333334,0.07423246206474003,-1.1294061349828342
0.16264771297915967,1.3486543364772774,0.022733333333333335,0.14333333333333334,0.07056200947164862,-1.1514290598203698
0.16808791074770973,1.3937637707106942,0.022733333333333335,0.14333333333333334,0.06740866426466736,-1.171284278531461
0.1737094250603156,1.4403766588749218,0.022733333333333335,0.14333333333333334,0.06476758098658467,-1.1886423231683783
0.179518617895588,1.4885457536947595,0.022733333333333335,0.14333333333333334,0.0625112899603009,-1.2040415390613586
0.18552194917080775,1.538324619990114,0.022733333333333335,0.14333333333333334,0.06044549727200615,-1.218636045220988
0.19172600388866262,1.5897678597733218,0.022733333333333335,0.14333333333333334,0.05833883369139425,-1.2340422575326753
0.19813752543428492,1.6429313883439876,0.022733333333333335,0.14333333333333334,0.056010296875366634,-1.2517321254031777
0.204763455891955,1.6978727685900081,0.022733333333333335,0.14333333333333334,0.05342016933685269,-1.272294739640289
0.2116109842827117,1.7546516109677583,0.022733333333333335,0.14333333333333334,0.050672288620560835,-1.2952294802991298
0.2186876036827848,1.8133300471209353,0.022733333333333335,0.14333333333333334,0.04796436917224334,-1.319081263000853
0.2260011782793819,1.8739732858986888,0.022733333333333335,0.14333333333333334,0.045492418035908366,-1.3420609787175766
0.23356002156854974,1.9366502617624355,0.022733333333333335,0.14333333333333334,0.04337437883760094,-1.3627667316669818
0.24137298711616328,2.001434387364538,0.022733333333333335,0.14333333333333334,0.04160033952935376,-1.3809031247789534
0.24944957360783582,2.06840442460892,0.022733333333333335,0.14333333333333334,0.040020336944993094,-1.3977192592096728
0.2578000463318982,2.1376454919726213,0.022733333333333335,0.14333333333333334,0.03843582738593002,-1.4152637656867848
0.26643557780365495,2.209250230544402,0.022733333333333335,0.14333333333333334,0.036721076294500825,-1.4350845981158828
0.27536841099080966,2.2833201574694,0.022733333333333335,0.14333333333333334,0.03488039826092171,-1.4574185649799172
0.2846120495953721,2.3599672437427204,0.022733333333333335,0.14333333333333334,0.033045015236935316,-1.4808940435419125
0.29418148116326126,2.439315764206146,0.022733333333333335,0.14333333333333334,0.031377535337867225,-1.5033811726420623
0.3040934405360614,2.5215044820568937,0.022733333333333335,0.14333333333333334,0.029939386536566377,-1.523757102674115
0.3143667234811127,2.606689249428795,0.022733333333333335,0.14333333333333334,0.028655003250264634,-1.5427995379453028
0.3250225634529672,2.695046131450806,0.022733333333333335,0.14333333333333334,0.027390656421502003,-1.5623975596839685
0.3360850886658934,2.7867751962346046,0.022733333333333335,0.14333333333333334,0.026061308582673498,-1.5840037814106152
0.34758188245670696,2.8821051613325617,0.022733333333333335,0.14333333333333334,0.02470938459804588,-1.6071380708262089
0.3595446779810549,2.981299154071765,0.022733333333333335,0.14333333333333334,0.0234359790028682,-1.6301168997643058
0.372010229662265,3.084661937498051,0.022733333333333335,0.14333333333333334,0.022295318012923195,-1.651786328639661
0.3850214201152679,3.192549088849651,0.022733333333333335,0.14333333333333334,0.021232301968703213,-1.6730029178401833
0.3986286850352517,3.3053788145543255,0.022733333333333335,0.14333333333333334,0.02016817091822781,-1.6953334868214627
0.4128918738361711,3.4236473784093784,0.022733333333333335,0.14333333333333334,0.019094853238076845,-1.719083675239777
0.4278827173087096,3.5479495630904605,0.022733333333333335,0.14333333333333334,0.018067538517319362,-1.74310101075738
0.44368815642793197,3.679006272205074,0.022733333333333335,0.14333333333333334,0.017110241680614684,-1.766743856045337
0.4604149179841449,3.8177024708469722,0.022733333333333335,0.14333333333333334,0.01618749164695788,-1.7908204426785206
0.4781959372702812,3.9651404417104574,0.022733333333333335,0.14333333333333334,0.015265537260490106,-1.8162879063892161
0.4971995887615153,4.122716324722349,0.022733333333333335,0.14333333333333334,0.014366914779055358,-1.842636484356319
0.5176433130182636,4.292233109604175,0.022733333333333335,0.14333333333333334,0.013508093525389014,-1.8694059411207424
0.5398143614928046,4.476072649194068,0.022733333333333335,0.14333333333333334,0.012657527620604523,-1.8976511162450485
0.5641025196263485,4.677466995243353,0.022733333333333335,0.14333333333333334,0.011814971266354822,-1.9275673302210934
0.5910539079224563,4.900944510136453,0.022733333333333335,0.14333333333333334,0.010986157457317852,-1.9591541808149118
0.6214638475370993,5.153099896659198,0.022733333333333335,0.14333333333333334,0.010152135896462728,-1.993442577409721
0.6565466188996609,5.444001815088399,0.022733333333333335,0.14333333333333334,0.009310103310280038,-2.031045499809677
0.6982673997875145,5.789945271869938,0.022733333333333335,0.14333333333333334,0.008442974650066631,-2.073504514688962
0.750043109792923,6.219262933606326,0.022733333333333335,0.14333333333333334,0.007533254741171565,-2.123017346411229
0.8183415501947126,6.785584993322657,0.022733333333333335,0.14333333333333334,0.006550376215314094,-2.1837337559558816
0.9164603315805927,7.599173562028131,0.022733333333333335,0.14333333333333334,0.0054548739724412185,-2.2632152787521944
1.071557757317418,8.885221868303631,0.022733333333333335,0.14333333333333334,0.0042269121904679715,-2.3739767740757185
1.3185479462277703,10.933233384973219,0.022733333333333335,0.14333333333333334,0.003001751825283676,-2.522625216611471
1.6571531080072204,13.74090470984428,0.022733333333333335,0.14333333333333334,0.00204876397819568,-2.6885080703305153
1.0634739308854882e-05,8.356264517172511e-05,0.022733333333333335,0.15,1.0,0.0
1.338834356372375e-05,0.00010519913748342392,0.022733333333333335,0.15,0.9999989540545178,-4.542485888617821e-07
1.6854925934202712e-05,0.00013243786747671067,0.022733333333333335,0.15,0.999997275258495,-1.1833418123757296e-06
2.121909457247634e-05,0.00016672939685025934,0.022733333333333335,0.15,0.9999948240694483,-2.247883894774834e-06
2.6713257372554153e-05,0.00020989987458790586,0.022733333333333335,0.15,0.9999907016282724,-4.038250306580306e-06
3.362999853810631e-05,0.00026424828605112346,0.022733333333333335,0.15,0.9999842102199963,-6.857468465182107e-06
4.2337659758222736e-05,0.0003326688823328135,0.022733333333333335,0.15,0.9999739454089631,-1.1315512526730262e-05
5.3299955745521895e-05,0.0004188053096819426,0.022733333333333335,0.15,0.9999576920118018,-1.837451451199845e-05
6.710066873554204e-05,0.0005272446469529234,0.022733333333333335,0.15,0.999931981579175,-2.9541029510568184e-05
8.447473701955628e-05,0.0006637616842814795,0.022733333333333335,0.15,0.9998913616672798,-4.718359144332912e-05
0.00010634739308854888,0.0008356264517172516,0.022733333333333335,0.15,0.9998272966566444,-7.501058650158317e-05
0.00013388343563723758,0.0010519913748342398,0.022733333333333335,0.15,0.9997265116069122,-0.00011879074466809083
0.0001685492593420272,0.0013243786747671074,0.022733333333333335,0.15,0.9995686416862908,-0.00018737695157599763
0.00021219094572476352,0.0016672939685025943,0.022733333333333335,0.15,0.9993229887136447,-0.0002941218389905167
0.0002671325737255417,0.00209899874587906,0.022733333333333335,0.15,0.9989444391259806,-0.00045866638065240753
0.00033629998538106334,0.0026424828605112363,0.022733333333333335,0.15,0.9983696890679216,-0.0007086128282892189
0.0004233765975822276,0.0033266888233281374,0.022733333333333335,0.15,0.9975146347277138,-0.0010807239771874848
0.0005329995574552194,0.00418805309681943,0.022733333333333335,0.15,0.9962751292315627,-0.0016207111677614303
0.000671006687355421,0.005272446469529238,0.022733333333333335,0.15,0.994526219606966,-0.002383762684826361
0.0008447473701955635,0.0066376168428147996,0.022733333333333335,0.15,0.992102216952629,-0.003443579890656815
0.0010634739308854897,0.008356264517172522,0.022733333333333335,0.15,0.9887436803855427,-0.0049162793045907606
0.0013388343563723768,0.010519913748342406,0.022733333333333335,0.15,0.9840748863836173,-0.006971851258006803
0.0016854925934202734,0.013243786747671085,0.022733333333333335,0.15,0.9776457081812348,-0.009818501918588077
0.0021219094572476364,0.016672939685025954,0.022733333333333335,0.15,0.968929182160521,-0.013707963837604416
0.0026713257372554186,0.02098998745879061,0.022733333333333335,0.15,0.9572755291096423,-0.018963042840180397
0.0033629998538106357,0.02642482860511238,0.022733333333333335,0.15,0.9419374786898154,-0.025977922643562697
0.004233765975822279,0.033266888233281396,0.022733333333333335,0.15,0.9220864864587153,-0.03522834268797633
0.005329995574552197,0.04188053096819432,0.022733333333333335,0.15,0.8968281552923536,-0.047290765827708955
0.006710066873554213,0.052724464695292406,0.022733333333333335,0.15,0.8652430164717385,-0.06286189728668382
0.008447473701955638,0.06637616842814802,0.022733333333333335,0.15,0.8264055753765569,-0.08280676149435877
0.0106347393088549,0.08356264517172525,0.022733333333333335,0.15,0.779364470091598,-0.10825939684314895
0.013388343563723775,0.1051991374834241,0.022733333333333335,0.15,0.7232191030394192,-0.1407301109687593
0.016854925934167427,0.13243786747643344,0.022733333333333335,0.15,0.6572457430095913,-0.18227221814427952
0.021219094369502547,0.16672939525538932,0.022733333333333335,0.15,0.5813669899952965,-0.23554963109652208
0.026713109908917197,0.20989871588986797,0.022733333333333335,0.15,0.4973461117449535,-0.30334127302598807
0.033610348911767465,0.26409388877763856,0.022733333333333335,0.15,0.4107235310175978,-0.3864504149979474
0.04170581816928115,0.3277041762908419,0.022733333333333335,0.15,0.33562554995831584,-0.4741449853178853
0.04846873570048847,0.380843915928406,0.022733333333333335,0.15,0.2919897525590219,-0.5346323899391279
0.053384930845232915,0.4194730029745907,0.022733333333333335,0.15,0.26848989482799995,-0.5710720552270873
0.057449018601801724,0.45140664171138073,0.022733333333333335,0.15,0.2526870906525398,-0.5974169448690707
0.061082388184536596,0.4799559050644573,0.022733333333333335,0.15,0.24041567776312375,-0.6190372149388282
0.06447367742788856,0.5066030180295068,0.022733333333333335,0.15,0.22996056987735733,-0.6383466237767803
0.06772305551133335,0.532135061639602,0.022733333333333335,0.15,0.22044800050132066,-0.6566938359403174
0.07089072459450038,0.5570250753889501,0.022733333333333335,0.15,0.21142200995487856,-0.6748498027221739
0.07401629860127704,0.5815843263589081,0.022733333333333335,0.15,0.20261261409899084,-0.693333520165015
0.07712773481106784,0.6060324893483592,0.022733333333333335,0.15,0.19389292292426716,-0.7124380423448634
0.08024591535072696,0.6305336460245702,0.022733333333333335,0.15,0.1852226850219152,-0.7323058244763969
0.08338719710289541,0.6552163208713626,0.022733333333333335,0.15,0.17662757339912913,-0.7529414975855655
0.08656492454925364,0.6801853683807253,0.022733333333333335,0.15,0.16817825337982048,-0.7742301622107194
0.0897903744813812,0.7055293961344777,0.022733333333333335,0.15,0.1599866160572025,-0.7959163474417404
0.0930733710761561,0.7313255977696917,0.022733333333333335,0.15,0.15216834232063298,-0.8176756904401596
0.09642270036344254,0.757643009665604,0.022733333333333335,0.15,0.14484495922691284,-0.8390966141504427
0.09984639756793387,0.7845447687370393,0.022733333333333335,0.15,0.13811474855854128,-0.8597599428870579
0.10335195102938027,0.8120897147410707,0.022733333333333335,0.15,0.13205000876346104,-0.8792615656352272
0.10694644968310342,0.8403335491076749,0.022733333333333335,0.15,0.12667200800672418,-0.8973193449533399
0.11063669131320389,0.8693296855411515,0.022733333333333335,0.15,0.12194879884719567,-0.9138224729771788
0.11442926288758803,0.8991298812539656,0.022733333333333335,0.15,0.11778923549802607,-0.9288943969633364
0.11833060061338993,0.9297847088532473,0.022733333333333335,0.15,0.11405793849888868,-0.9428744821867182
0.12234703501412701,0.9613439105353092,0.022733333333333335,0.15,0.1105753170901648,-0.9563418065564921
0.1264848248130602,0.9938566643247265,0.022733333333333335,0.15,0.10715799668655783,-0.9699754141017718
0.13075018240877276,1.0273717842491312,0.022733333333333335,0.15,0.10362345777161025,-0.984541920000306
0.13514929306590873,1.0619378711307652,0.022733333333333335,0.15,0.09985208312925861,-1.0006428703816097
0.13968832950227036,1.0976034272048483,0.022733333333333335,0.15,0.09578608146042313,-1.018697593051829
0.1443734632600437,1.134416945469175,0.022733333333333335,0.15,0.0914595921146482,-1.0387707397884065
0.149210874055794,1.1724269831518648,0.022733333333333335,0.15,0.08698381770801432,-1.0605615351262048
0.15420675817864152,1.211682227700169,0.022733333333333335,0.15,0.08254409044274569,-1.0833140136183264
0.15936733692631547,1.2522315630669105,0.022733333333333335,0.15,0.07833912867250692,-1.1060212632046276
0.16469886601888659,1.294124143679046,0.022733333333333335,0.15,0.07454864638179776,-1.1275602378481822
0.17020764689887322,1.3374094832284433,0.022733333333333335,0.15,0.0712697864629941,-1.1470945424249106
0.17590004080659163,1.3821375652691852,0.022733333333333335,0.15,0.06849228449132724,-1.164358348092464
